loss_train,loss_train_noisy,loss_train_clean,accuracy_train,loss_val,accuracy_val,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
1.9553267484684314,1.756757023109425,1.9987054050317514,0.2950888888888889,1.763885125003755,0.3538,28.9093599319458,False,,,1,17553_00000,7688ef57e5734035bac294b03e6a9f92,2021-12-05_14-46-43,1638715603,28.9093599319458,11843,nb-test,10.138.0.16,28.9093599319458,0,1
1.6456987720071934,1.4744478015648337,1.6831094952154924,0.3945111111111111,1.6013835886970162,0.398,21.743802309036255,False,,,2,17553_00000,7688ef57e5734035bac294b03e6a9f92,2021-12-05_14-47-05,1638715625,50.653162240982056,11843,nb-test,10.138.0.16,50.653162240982056,0,2
1.4904380134880144,1.3126089971088557,1.529285747272999,0.45326666666666665,1.4682651065602899,0.4566,21.912704706192017,False,,,3,17553_00000,7688ef57e5734035bac294b03e6a9f92,2021-12-05_14-47-26,1638715646,72.56586694717407,11843,nb-test,10.138.0.16,72.56586694717407,0,3
1.343477646596927,1.1828323811872934,1.3785714947861643,0.5049555555555556,1.2815103590106591,0.5232,21.55619978904724,False,,,4,17553_00000,7688ef57e5734035bac294b03e6a9f92,2021-12-05_14-47-48,1638715668,94.12206673622131,11843,nb-test,10.138.0.16,94.12206673622131,0,4
1.2240987441932007,1.1188516052859685,1.2470905647472887,0.5408444444444445,1.2014934951976872,0.5546,21.804423093795776,False,,,5,17553_00000,7688ef57e5734035bac294b03e6a9f92,2021-12-05_14-48-10,1638715690,115.92648983001709,11843,nb-test,10.138.0.16,115.92648983001709,0,5
1.142331526764419,1.0022801324644242,1.1729265297215394,0.5691555555555555,1.1771058050596503,0.5624,22.00669765472412,False,,,6,17553_00000,7688ef57e5734035bac294b03e6a9f92,2021-12-05_14-48-32,1638715712,137.9331874847412,11843,nb-test,10.138.0.16,137.9331874847412,0,6
1.096625260125246,0.9945364910213519,1.1189271172987056,0.5866888888888889,1.2733869517622283,0.5358,21.905592679977417,False,,,7,17553_00000,7688ef57e5734035bac294b03e6a9f92,2021-12-05_14-48-54,1638715734,159.83878016471863,11843,nb-test,10.138.0.16,159.83878016471863,0,7
1.0402068339325454,0.9359624260014264,1.06297960234986,0.6028,1.049847481394559,0.6014,22.21874165534973,False,,,8,17553_00000,7688ef57e5734035bac294b03e6a9f92,2021-12-05_14-49-16,1638715756,182.05752182006836,11843,nb-test,10.138.0.16,182.05752182006836,0,8
0.9797436291841053,0.8653426114943591,1.0047351652699066,0.6182,1.0527560870471484,0.589,21.914658784866333,False,,,9,17553_00000,7688ef57e5734035bac294b03e6a9f92,2021-12-05_14-49-38,1638715778,203.9721806049347,11843,nb-test,10.138.0.16,203.9721806049347,0,9
0.9575134941266491,0.8382114229797654,0.9835756924915653,0.6268888888888889,1.0343640651104797,0.6012,22.2314453125,False,,,10,17553_00000,7688ef57e5734035bac294b03e6a9f92,2021-12-05_14-50-00,1638715800,226.2036259174347,11843,nb-test,10.138.0.16,226.2036259174347,0,10
0.9071835562939491,0.8097503596143167,0.9284683778798708,0.6399111111111111,0.995680252916518,0.6188,22.14993190765381,False,,,11,17553_00000,7688ef57e5734035bac294b03e6a9f92,2021-12-05_14-50-22,1638715822,248.3535578250885,11843,nb-test,10.138.0.16,248.3535578250885,0,11
0.8932640634003145,0.8006876052136206,0.913487903556554,0.6492444444444444,0.9193393341903168,0.6374,22.073712587356567,False,,,12,17553_00000,7688ef57e5734035bac294b03e6a9f92,2021-12-05_14-50-44,1638715844,270.42727041244507,11843,nb-test,10.138.0.16,270.42727041244507,0,12
0.8711507798962131,0.7764079539413538,0.8918478750928945,0.6577777777777778,0.9954801194574379,0.6238,21.831305027008057,False,,,13,17553_00000,7688ef57e5734035bac294b03e6a9f92,2021-12-05_14-51-06,1638715866,292.2585754394531,11843,nb-test,10.138.0.16,292.2585754394531,0,13
