loss_train,loss_train_noisy,loss_train_clean,accuracy_train,loss_val,accuracy_val,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
2.2356195508406524,2.035391095836008,2.3982698906490922,0.17966666666666667,2.1817377105593683,0.2128,40.15532827377319,False,,,1,4d8ac_00001,ef10e049ab804b50bdd2553fdf32de5f,2021-12-04_17-05-37,1638637537,40.15532827377319,3209,nb-test,10.138.0.16,40.15532827377319,0,1
2.14603829991735,1.9346973008112625,2.317715623798533,0.23257777777777777,2.1418493158221246,0.2366,23.299838542938232,False,,,2,4d8ac_00001,ef10e049ab804b50bdd2553fdf32de5f,2021-12-04_17-06-00,1638637560,63.455166816711426,3209,nb-test,10.138.0.16,63.455166816711426,0,2
2.112050640326166,1.9089457985605043,2.2770375375639174,0.25895555555555555,2.1179874107897283,0.2544,23.332873582839966,False,,,3,4d8ac_00001,ef10e049ab804b50bdd2553fdf32de5f,2021-12-04_17-06-23,1638637583,86.78804039955139,3209,nb-test,10.138.0.16,86.78804039955139,0,3
2.079945016345708,1.8860824544577925,2.237424189655383,0.28246666666666664,2.074542011666298,0.292,23.193137407302856,False,,,4,4d8ac_00001,ef10e049ab804b50bdd2553fdf32de5f,2021-12-04_17-06-47,1638637607,109.98117780685425,3209,nb-test,10.138.0.16,109.98117780685425,0,4
2.0589534293016696,1.8703453048764132,2.212164297995083,0.2982888888888889,2.0596896873891355,0.3,23.3459312915802,False,,,5,4d8ac_00001,ef10e049ab804b50bdd2553fdf32de5f,2021-12-04_17-07-10,1638637630,133.32710909843445,3209,nb-test,10.138.0.16,133.32710909843445,0,5
2.030086318223291,1.83028927427735,2.192386212560368,0.31493333333333334,2.0459395055010914,0.3058,23.088778972625732,False,,,6,4d8ac_00001,ef10e049ab804b50bdd2553fdf32de5f,2021-12-04_17-07-33,1638637653,156.41588807106018,3209,nb-test,10.138.0.16,156.41588807106018,0,6
2.0300468746980584,1.8493832907515573,2.1768042040657956,0.32782222222222224,2.0193603263109923,0.3268,23.085126876831055,False,,,7,4d8ac_00001,ef10e049ab804b50bdd2553fdf32de5f,2021-12-04_17-07-56,1638637676,179.50101494789124,3209,nb-test,10.138.0.16,179.50101494789124,0,7
2.007191224148145,1.8205632441832624,2.158793574365291,0.34086666666666665,2.0156254938811062,0.3272,23.553474187850952,False,,,8,4d8ac_00001,ef10e049ab804b50bdd2553fdf32de5f,2021-12-04_17-08-20,1638637700,203.0544891357422,3209,nb-test,10.138.0.16,203.0544891357422,0,8
1.9916376919010073,1.8016841377479087,2.145941485186063,0.35144444444444445,1.9896052193507552,0.3504,23.124757051467896,False,,,9,4d8ac_00001,ef10e049ab804b50bdd2553fdf32de5f,2021-12-04_17-08-43,1638637723,226.17924618721008,3209,nb-test,10.138.0.16,226.17924618721008,0,9
1.978085398367555,1.7951290977786274,2.1267051560348413,0.36188888888888887,1.9785524409532547,0.3574,23.208606004714966,False,,,10,4d8ac_00001,ef10e049ab804b50bdd2553fdf32de5f,2021-12-04_17-09-06,1638637746,249.38785219192505,3209,nb-test,10.138.0.16,249.38785219192505,0,10
1.9539760178960204,1.7583220504305161,2.112910392595139,0.37104444444444445,1.9707092701643705,0.3582,23.35884141921997,False,,,11,4d8ac_00001,ef10e049ab804b50bdd2553fdf32de5f,2021-12-04_17-09-29,1638637769,272.746693611145,3209,nb-test,10.138.0.16,272.746693611145,0,11
1.940163335224831,1.7541373576813173,2.091276664546323,0.3796,1.9589366276070475,0.3612,23.074917554855347,False,,,12,4d8ac_00001,ef10e049ab804b50bdd2553fdf32de5f,2021-12-04_17-09-52,1638637792,295.82161116600037,3209,nb-test,10.138.0.16,295.82161116600037,0,12
1.926237953763199,1.739778220487234,2.0777036331903456,0.38597777777777775,1.954542212896049,0.3632,23.296148538589478,False,,,13,4d8ac_00001,ef10e049ab804b50bdd2553fdf32de5f,2021-12-04_17-10-16,1638637816,319.11775970458984,3209,nb-test,10.138.0.16,319.11775970458984,0,13
