loss_train,loss_train_noisy,loss_train_clean,accuracy_train,loss_val,accuracy_val,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
2.2201253375395904,1.9956082982140315,2.3999492262826334,0.18411111111111111,2.1636180092096327,0.2138,39.715081453323364,False,,,1,71b1c_00000,047cef4ae6d845cf95ccef93fe37c3d3,2021-12-03_13-18-44,1638537524,39.715081453323364,17435,nb-test,10.138.0.16,39.715081453323364,0,1
2.135592336193477,1.9169428253061005,2.310716707322027,0.2422,2.1305979084610938,0.2478,23.132551908493042,False,,,2,71b1c_00000,047cef4ae6d845cf95ccef93fe37c3d3,2021-12-03_13-19-07,1638537547,62.847633361816406,17435,nb-test,10.138.0.16,62.847633361816406,0,2
2.0988612073392345,1.8923966597052002,2.264226196805756,0.2675777777777778,2.098825027382374,0.2734,22.788307905197144,False,,,3,71b1c_00000,047cef4ae6d845cf95ccef93fe37c3d3,2021-12-03_13-19-30,1638537570,85.63594126701355,17435,nb-test,10.138.0.16,85.63594126701355,0,3
2.071350795396342,1.8563708909813217,2.243536044808347,0.29175555555555555,2.061417415302992,0.2992,22.67168879508972,False,,,4,71b1c_00000,047cef4ae6d845cf95ccef93fe37c3d3,2021-12-03_13-19-53,1638537593,108.30763006210327,17435,nb-test,10.138.0.16,108.30763006210327,0,4
2.0314751528515025,1.8262458413525462,2.1958507966274103,0.31422222222222224,2.044832688757777,0.3142,23.390411853790283,False,,,5,71b1c_00000,047cef4ae6d845cf95ccef93fe37c3d3,2021-12-03_13-20-16,1638537616,131.69804191589355,17435,nb-test,10.138.0.16,131.69804191589355,0,5
2.0071041966604177,1.806424907422421,2.1678355615909815,0.33186666666666664,2.0438703207843005,0.3192,23.001548528671265,False,,,6,71b1c_00000,047cef4ae6d845cf95ccef93fe37c3d3,2021-12-03_13-20-39,1638537639,154.69959044456482,17435,nb-test,10.138.0.16,154.69959044456482,0,6
1.9921956352303496,1.790925172459391,2.1534004926135966,0.34931111111111113,2.002537831172347,0.3458,23.166019439697266,False,,,7,71b1c_00000,047cef4ae6d845cf95ccef93fe37c3d3,2021-12-03_13-21-02,1638537662,177.86560988426208,17435,nb-test,10.138.0.16,177.86560988426208,0,7
1.964366992159515,1.7636155151091484,2.1251561749429273,0.35886666666666667,1.9928871408611537,0.3456,22.81411099433899,False,,,8,71b1c_00000,047cef4ae6d845cf95ccef93fe37c3d3,2021-12-03_13-21-25,1638537685,200.67972087860107,17435,nb-test,10.138.0.16,200.67972087860107,0,8
1.941551929762922,1.74903992175393,2.0957418211578087,0.37244444444444447,1.9660836528658867,0.3602,22.52414870262146,False,,,9,71b1c_00000,047cef4ae6d845cf95ccef93fe37c3d3,2021-12-03_13-21-48,1638537708,223.20386958122253,17435,nb-test,10.138.0.16,223.20386958122253,0,9
1.9328699758176502,1.7338589981101877,2.092265129171773,0.38055555555555554,1.9529863435089587,0.3766,22.874157667160034,False,,,10,71b1c_00000,047cef4ae6d845cf95ccef93fe37c3d3,2021-12-03_13-22-11,1638537731,246.07802724838257,17435,nb-test,10.138.0.16,246.07802724838257,0,10
1.9149671504543166,1.720619421662938,2.0706273376037063,0.3920222222222222,1.9411608345508575,0.3834,22.758474349975586,False,,,11,71b1c_00000,047cef4ae6d845cf95ccef93fe37c3d3,2021-12-03_13-22-33,1638537753,268.83650159835815,17435,nb-test,10.138.0.16,268.83650159835815,0,11
