loss_train,loss_train_noisy,loss_train_clean,accuracy_train,loss_val,accuracy_val,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
1.9719056507711952,1.766613321296205,2.0317651489238417,0.2919555555555556,1.7617242140501737,0.354,44.500393867492676,False,,,1,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_10-55-56,1638701756,44.500393867492676,1949,nb-test,10.138.0.16,44.500393867492676,0,1
1.635416328336578,1.4817624524961832,1.680218995443222,0.3990888888888889,1.5807089893806725,0.4148,22.101263999938965,False,,,2,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_10-56-18,1638701778,66.60165786743164,1949,nb-test,10.138.0.16,66.60165786743164,0,2
1.4782534987530758,1.309132371168855,1.5275661343010833,0.4611777777777778,1.507233623811789,0.4564,21.638425588607788,False,,,3,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_10-56-40,1638701800,88.24008345603943,1949,nb-test,10.138.0.16,88.24008345603943,0,3
1.3557804525521175,1.1986076524528873,1.4016091737773428,0.49622222222222223,1.3121104017380625,0.514,22.107280015945435,False,,,4,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_10-57-02,1638701822,110.34736347198486,1949,nb-test,10.138.0.16,110.34736347198486,0,4
1.2702598553024897,1.1418664469092066,1.3076970309250995,0.5244222222222222,1.3012803225330543,0.5096,21.923054695129395,False,,,5,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_10-57-24,1638701844,132.27041816711426,1949,nb-test,10.138.0.16,132.27041816711426,0,5
1.2119934200879205,1.0861594675676602,1.2486843050697893,0.5473555555555556,1.1616850583538763,0.5596,21.66797375679016,False,,,6,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_10-57-45,1638701865,153.93839192390442,1949,nb-test,10.138.0.16,153.93839192390442,0,6
1.1321143502946276,1.0231903521420436,1.1638746010690622,0.5614666666666667,1.1440061712154652,0.5672,21.929819107055664,False,,,7,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_10-58-07,1638701887,175.86821103096008,1949,nb-test,10.138.0.16,175.86821103096008,0,7
1.1097102048543805,0.9842830911248625,1.14628246306678,0.5710444444444445,1.1245489421279868,0.5666,22.18531608581543,False,,,8,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_10-58-29,1638701909,198.0535271167755,1949,nb-test,10.138.0.16,198.0535271167755,0,8
1.1044948363940463,0.9666794860163908,1.1446792784159936,0.5848,1.1512886332915804,0.5544,22.004132509231567,False,,,9,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_10-58-51,1638701931,220.05765962600708,1949,nb-test,10.138.0.16,220.05765962600708,0,9
1.064388130779812,0.9394840853549783,1.1008078718168341,0.5934222222222222,1.1001546152189374,0.5822,21.895681142807007,False,,,10,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_10-59-13,1638701953,241.9533407688141,1949,nb-test,10.138.0.16,241.9533407688141,0,10
1.0434125348430392,0.931768840517264,1.075965799406501,0.6000666666666666,1.058689716479749,0.5888,22.199376821517944,False,,,11,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_10-59-36,1638701976,264.15271759033203,1949,nb-test,10.138.0.16,264.15271759033203,0,11
0.9887790593053585,0.876023493501266,1.0216565253081644,0.6076666666666667,1.006017099311814,0.6024,21.817611694335938,False,,,12,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_10-59-57,1638701997,285.97032928466797,1949,nb-test,10.138.0.16,285.97032928466797,0,12
0.9592834311102791,0.8426842383236696,0.9932816286223808,0.6146666666666667,1.0081640586972702,0.5986,21.58940052986145,False,,,13,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_11-00-19,1638702019,307.5597298145294,1949,nb-test,10.138.0.16,307.5597298145294,0,13
0.9584343551534519,0.8588836287905253,0.9874615308694451,0.6176,0.9653911783581062,0.6168,21.844079732894897,False,,,14,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_11-00-41,1638702041,329.4038095474243,1949,nb-test,10.138.0.16,329.4038095474243,0,14
0.9515536948780597,0.8486540564568468,0.9815573522564673,0.6245777777777778,0.9545288900778338,0.6222,21.77079200744629,False,,,15,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_11-01-03,1638702063,351.1746015548706,1949,nb-test,10.138.0.16,351.1746015548706,0,15
0.8993838080137351,0.7717539938133989,0.9365983334998346,0.6310222222222223,0.9419025442357186,0.6224,21.562045097351074,False,,,16,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_11-01-24,1638702084,372.7366466522217,1949,nb-test,10.138.0.16,372.7366466522217,0,16
0.8443624932425217,0.7401683878282208,0.8747435935813146,0.6379111111111111,1.0592117105542769,0.5854,21.78267788887024,False,,,17,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_11-01-46,1638702106,394.5193245410919,1949,nb-test,10.138.0.16,394.5193245410919,0,17
0.8775314408290364,0.8076839233967723,0.8978977026927717,0.6383111111111112,0.9189380734429389,0.6292,21.66818881034851,False,,,18,d09c0_00001,22dc0c93dfb44264bece94934c82c241,2021-12-05_11-02-08,1638702128,416.18751335144043,1949,nb-test,10.138.0.16,416.18751335144043,0,18
