Wall time,Step,Value
1637872245.465717,1,2.3874144554138184
1637872263.7389588,2,2.4941675662994385
1637872281.917932,3,2.5413782596588135
1637872300.2307713,4,2.5784456729888916
1637872318.6609304,5,2.6032280921936035
1637872336.7343512,6,2.637725591659546
1637872355.2890856,7,2.6592698097229004
1637872373.336021,8,2.6799139976501465
1637872391.5195632,9,2.697442054748535
1637872409.7469923,10,2.716125965118408
1637872428.0000749,11,2.725895643234253
1637872446.1590967,12,2.7430179119110107
1637872464.3250966,13,2.7499942779541016
1637872482.3874924,14,2.760646343231201
1637872500.5045152,15,2.7730448246002197
1637872518.676321,16,2.775660991668701
1637872536.8995066,17,2.7850308418273926
1637872555.1347246,18,2.7952120304107666
1637872573.2600534,19,2.800359010696411
1637872591.418972,20,2.8072190284729004
1637872609.5219955,21,2.8080101013183594
1637872627.897387,22,2.8152151107788086
1637872646.201866,23,2.817440986633301
1637872664.5320313,24,2.8233911991119385
1637872682.6844883,25,2.8295891284942627
1637872700.9058585,26,2.8293025493621826
1637872719.0840783,27,2.835705041885376
1637872737.2693927,28,2.836238384246826
1637872755.5366397,29,2.8401801586151123
1637872773.6706123,30,2.8401541709899902
1637872791.886546,31,2.839136838912964
1637872809.9940171,32,2.848160982131958
1637872828.117892,33,2.843172788619995
1637872846.3137743,34,2.8434505462646484
1637872864.72469,35,2.848680257797241
1637872883.0997515,36,2.8460910320281982
1637872901.316992,37,2.8425145149230957
1637872919.4508066,38,2.8446238040924072
1637872937.6367142,39,2.8442349433898926
1637872955.8715563,40,2.8477625846862793
1637872974.1387582,41,2.8431715965270996
1637872992.1772525,42,2.839665174484253
1637873010.4246833,43,2.8400156497955322
1637873028.5507946,44,2.837602376937866
1637873046.696487,45,2.8304011821746826
1637873064.9255948,46,2.83292293548584
1637873083.15289,47,2.8257524967193604
1637873101.3602304,48,2.8273401260375977
1637873119.4932845,49,2.8262109756469727
1637873137.755526,50,2.81484317779541
1637873155.8818936,51,2.8192033767700195
1637873174.0755699,52,2.8142592906951904
1637873192.2776732,53,2.808917999267578
1637873210.5379848,54,2.810866117477417
1637873228.9038916,55,2.7987356185913086
1637873247.2654445,56,2.7930753231048584
1637873265.7511232,57,2.7926671504974365
1637873284.1324089,58,2.793501138687134
1637873302.1553366,59,2.7861995697021484
1637873320.2515445,60,2.782402515411377
1637873338.4746947,61,2.771394968032837
1637873356.5516098,62,2.766613245010376
1637873374.8398237,63,2.76705265045166
1637873392.9296992,64,2.756213426589966
1637873411.202401,65,2.749443292617798
1637873429.2513204,66,2.742013692855835
1637873447.542265,67,2.736969470977783
1637873465.6333609,68,2.7347896099090576
1637873483.6508262,69,2.7296459674835205
1637873501.9892309,70,2.7178797721862793
1637873520.4538004,71,2.707448720932007
1637873538.786145,72,2.7015202045440674
1637873556.9691367,73,2.6940770149230957
1637873575.1591449,74,2.693751096725464
1637873593.1488197,75,2.677668571472168
