Wall time,Step,Value
1637872245.4656284,1,0.1867000013589859
1637872263.7388525,2,0.2432200014591217
1637872281.9178324,3,0.2648000121116638
1637872300.230667,4,0.289000004529953
1637872318.6608243,5,0.31154000759124756
1637872336.7342455,6,0.3262999951839447
1637872355.2890172,7,0.340939998626709
1637872373.3359482,8,0.3555999994277954
1637872391.5194685,9,0.3666200041770935
1637872409.746912,10,0.37731999158859253
1637872428.0000029,11,0.38600000739097595
1637872446.1589975,12,0.39305999875068665
1637872464.3250158,13,0.40389999747276306
1637872482.3874247,14,0.41071999073028564
1637872500.504412,15,0.4152199923992157
1637872518.6762223,16,0.4220600128173828
1637872536.899429,17,0.42763999104499817
1637872555.1346126,18,0.4311400055885315
1637872573.2599454,19,0.43630000948905945
1637872591.4188976,20,0.4429199993610382
1637872609.5219176,21,0.4454599916934967
1637872627.897313,22,0.451339989900589
1637872646.2017891,23,0.4544200003147125
1637872664.531953,24,0.46004000306129456
1637872682.684358,25,0.4613800048828125
1637872700.905781,26,0.4660399854183197
1637872719.084008,27,0.47106000781059265
1637872737.2693257,28,0.4735200107097626
1637872755.536565,29,0.4746200144290924
1637872773.670513,30,0.47804000973701477
1637872791.886442,31,0.4800199866294861
1637872809.9939418,32,0.4871799945831299
1637872828.1178195,33,0.48763999342918396
1637872846.3136995,34,0.49052000045776367
1637872864.7245917,35,0.4940199851989746
1637872883.0996714,36,0.4944800138473511
1637872901.3169155,37,0.4971800148487091
1637872919.4507117,38,0.5012400150299072
1637872937.6366415,39,0.5021200180053711
1637872955.871491,40,0.5028200149536133
1637872974.138663,41,0.5078200101852417
1637872992.1771815,42,0.5075200200080872
1637873010.4246054,43,0.5105400085449219
1637873028.5507152,44,0.5103800296783447
1637873046.6963964,45,0.5129600167274475
1637873064.9255145,46,0.5159000158309937
1637873083.152806,47,0.5166599750518799
1637873101.3601637,48,0.5192400217056274
1637873119.4932082,49,0.5179399847984314
1637873137.7554476,50,0.5219799876213074
1637873155.881791,51,0.5229200124740601
1637873174.0754943,52,0.5242599844932556
1637873192.27758,53,0.5274400115013123
1637873210.5378911,54,0.5268599987030029
1637873228.9038188,55,0.5280200242996216
1637873247.2653344,56,0.5296400189399719
1637873265.7510278,57,0.53329998254776
1637873284.1323156,58,0.5342199802398682
1637873302.1552584,59,0.5368199944496155
1637873320.2514696,60,0.5368199944496155
1637873338.4746249,61,0.5375000238418579
1637873356.5515392,62,0.5397999882698059
1637873374.8397467,63,0.5398399829864502
1637873392.929592,64,0.5418999791145325
1637873411.2023234,65,0.5448799729347229
1637873429.2512455,66,0.5461599826812744
1637873447.5421758,67,0.547540009021759
1637873465.6332831,68,0.5486199855804443
1637873483.6507552,69,0.5495399832725525
1637873501.9891593,70,0.5515599846839905
1637873520.4537225,71,0.5526400208473206
1637873538.7860713,72,0.554099977016449
1637873556.969044,73,0.5564000010490417
1637873575.159074,74,0.5566400289535522
1637873593.148728,75,0.5588600039482117
1637873611.5089762,76,0.5599799752235413
1637873629.5656776,77,0.5613399744033813
1637873647.3543499,78,0.5643799901008606
