Wall time,Step,Value
1638020694.609844,1,2.1990232467651367
1638020713.1516843,2,2.097663402557373
1638020732.2633464,3,2.0357024669647217
1638020750.7723677,4,2.0133421421051025
1638020768.9659605,5,2.005115509033203
1638020787.6275375,6,1.9221301078796387
1638020806.1634448,7,1.9302939176559448
1638020824.721786,8,1.8761513233184814
1638020843.128205,9,1.8438080549240112
1638020861.4536872,10,1.8111412525177002
1638020879.870042,11,1.8195490837097168
1638020898.4317896,12,1.7722355127334595
1638020917.0341995,13,1.755015254020691
1638020935.5260334,14,1.7267385721206665
1638020953.9525056,15,1.756894826889038
1638020972.372121,16,1.7269433736801147
1638020990.7318265,17,1.7336548566818237
1638021009.0741954,18,1.7006080150604248
1638021027.4544847,19,1.7365516424179077
1638021045.7710185,20,1.7149113416671753
1638021064.231483,21,1.6235976219177246
1638021082.576312,22,1.6705970764160156
1638021100.7421877,23,1.6644480228424072
1638021119.0606532,24,1.6155039072036743
1638021137.3115797,25,1.6119437217712402
1638021155.5017447,26,1.6091560125350952
1638021173.832107,27,1.621540904045105
1638021192.0109503,28,1.607381820678711
1638021210.4627242,29,1.556675672531128
1638021228.7929401,30,1.5953108072280884
1638021247.1689608,31,1.6113373041152954
1638021265.276489,32,1.5308356285095215
1638021283.4190881,33,1.5405970811843872
1638021301.6223414,34,1.5959815979003906
1638021319.6248066,35,1.576737880706787
1638021337.938274,36,1.5612711906433105
1638021356.0562372,37,1.547237753868103
1638021374.1251476,38,1.5333175659179688
1638021392.258005,39,1.50343918800354
1638021410.5549257,40,1.4832297563552856
1638021428.7947674,41,1.4873039722442627
1638021447.1499548,42,1.5095410346984863
1638021465.1929488,43,1.5368322134017944
1638021483.3343408,44,1.480760097503662
1638021501.518571,45,1.4829306602478027
1638021519.6657128,46,1.4996254444122314
1638021538.0689552,47,1.5131973028182983
1638021556.3215296,48,1.4867433309555054
1638021574.7816544,49,1.4973578453063965
1638021592.9712498,50,1.4708305597305298
1638021611.3685641,51,1.4616972208023071
1638021629.6823683,52,1.4708099365234375
1638021647.9567752,53,1.4125984907150269
1638021666.3320804,54,1.438123345375061
1638021684.5354939,55,1.4766020774841309
1638021702.8321397,56,1.5075225830078125
1638021721.1183019,57,1.4384660720825195
1638021739.2628057,58,1.404949426651001
1638021757.6306374,59,1.4436047077178955
1638021775.8844652,60,1.485939860343933
1638021794.0611322,61,1.449805736541748
1638021812.1656876,62,1.435002326965332
1638021830.3700726,63,1.4428962469100952
1638021848.7294607,64,1.4828686714172363
1638021866.8667347,65,1.4367201328277588
1638021884.9718747,66,1.424597978591919
1638021903.120824,67,1.3749738931655884
1638021921.3052585,68,1.4548479318618774
1638021939.409548,69,1.3691428899765015
1638021957.5224707,70,1.4569177627563477
1638021976.069515,71,1.3671317100524902
1638021994.3107631,72,1.4265971183776855
1638022012.3762681,73,1.3720859289169312
1638022030.559438,74,1.408168911933899
1638022048.684509,75,1.4228707551956177
1638022066.7872403,76,1.4049221277236938
1638022084.9342191,77,1.345913290977478
1638022103.1443963,78,1.400161862373352
1638022121.3418005,79,1.3715709447860718
1638022139.5643315,80,1.356906533241272
1638022157.9086149,81,1.3780019283294678
1638022176.0808365,82,1.3915504217147827
1638022194.2941282,83,1.3790154457092285
1638022212.5352778,84,1.3913766145706177
1638022230.7318845,85,1.3574544191360474
1638022248.7400112,86,1.4115744829177856
1638022266.9443095,87,1.353052020072937
1638022285.0214446,88,1.36860990524292
1638022303.0827966,89,1.3871231079101562
1638022321.0110717,90,1.3618649244308472
1638022339.1428216,91,1.4322633743286133
1638022357.2161934,92,1.3760029077529907
1638022375.3607473,93,1.3392963409423828
1638022393.614218,94,1.3242987394332886
1638022411.877095,95,1.3015156984329224
1638022429.9554439,96,1.330754280090332
1638022448.1273673,97,1.3379145860671997
1638022466.3776877,98,1.3593039512634277
1638022484.4717433,99,1.370334506034851
