Wall time,Step,Value
1637918498.1362638,1,1.926220178604126
1637918516.3135586,2,1.6011872291564941
1637918534.5567088,3,1.4219112396240234
1637918552.5383587,4,1.277732253074646
1637918570.6480067,5,1.1776573657989502
1637918588.748057,6,1.1000531911849976
1637918606.7848897,7,1.0463805198669434
1637918624.7106586,8,1.0012861490249634
1637918642.7495525,9,0.9634355902671814
1637918660.7655451,10,0.9287125468254089
1637918678.8796382,11,0.894746720790863
1637918696.9758494,12,0.8691481351852417
1637918714.9881868,13,0.8403915762901306
1637918733.2022889,14,0.8136610984802246
1637918751.5622473,15,0.7933576107025146
1637918769.763104,16,0.772161066532135
1637918787.6594722,17,0.7569238543510437
1637918805.560147,18,0.7352181077003479
1637918823.4662266,19,0.721463680267334
1637918841.54418,20,0.7087780237197876
1637918859.4418337,21,0.6890763640403748
1637918877.4643006,22,0.6779205203056335
1637918895.3532152,23,0.6661664247512817
1637918913.3427365,24,0.6523470282554626
1637918931.2040396,25,0.6421683430671692
1637918949.1392365,26,0.6322660446166992
1637918966.9397182,27,0.6249780058860779
1637918984.7002394,28,0.6132844686508179
1637919002.5161762,29,0.6034520268440247
1637919020.4759598,30,0.5948508977890015
1637919038.3492858,31,0.5879457592964172
1637919056.1756864,32,0.5792273879051208
1637919074.2011776,33,0.5731449127197266
1637919092.0084333,34,0.5638443827629089
1637919109.9762993,35,0.5580232739448547
1637919127.7451406,36,0.5525299906730652
1637919145.801447,37,0.5444484949111938
1637919163.7975225,38,0.5402718186378479
1637919181.8774765,39,0.5331428647041321
1637919199.7775211,40,0.5286251902580261
1637919217.7474349,41,0.5198875069618225
1637919235.8078604,42,0.5169023275375366
1637919253.687732,43,0.5063640475273132
1637919271.451367,44,0.5007041692733765
1637919289.156558,45,0.5013644099235535
1637919307.005302,46,0.5005403757095337
1637919324.90831,47,0.49233129620552063
1637919342.8254704,48,0.48693540692329407
1637919360.8577614,49,0.48049214482307434
1637919378.8306956,50,0.47765883803367615
1637919396.5504649,51,0.4709870517253876
1637919414.4284525,52,0.46976742148399353
1637919432.3411934,53,0.4703463017940521
1637919450.1851022,54,0.45965081453323364
1637919467.865365,55,0.4579499363899231
1637919485.5963793,56,0.4553177058696747
1637919503.3522973,57,0.4519023001194
1637919521.182005,58,0.44792747497558594
1637919539.0001483,59,0.4452773630619049
1637919556.9000976,60,0.4420124888420105
1637919574.7560272,61,0.43458274006843567
1637919592.5188386,62,0.43745723366737366
1637919610.5446453,63,0.4337397813796997
1637919628.5467057,64,0.4296099841594696
1637919646.4611907,65,0.4268435835838318
1637919664.5270343,66,0.42880740761756897
1637919682.4203205,67,0.421657532453537
1637919700.337843,68,0.4210297465324402
1637919718.1617322,69,0.4183177947998047
1637919735.779913,70,0.41390615701675415
1637919753.5820885,71,0.408539742231369
1637919771.3145533,72,0.4136216938495636
1637919789.1395223,73,0.40467897057533264
1637919807.0538924,74,0.4035590887069702
1637919824.927214,75,0.4036273658275604
1637919842.7005703,76,0.4024190902709961
1637919860.6068451,77,0.3988882005214691
1637919878.3523288,78,0.39763811230659485
1637919896.2567353,79,0.3944408595561981
1637919914.2135136,80,0.39075011014938354
1637919932.13378,81,0.3903827667236328
1637919949.9035234,82,0.3832568824291229
1637919967.88782,83,0.3821909427642822
1637919985.6130226,84,0.38221168518066406
1637920003.3595605,85,0.3776800334453583
1637920021.1296363,86,0.3746466338634491
1637920038.8903368,87,0.3771749436855316
1637920056.608999,88,0.3767297863960266
1637920074.2955236,89,0.3725918233394623
1637920092.0622613,90,0.3736439049243927
1637920109.7333412,91,0.36808204650878906
1637920127.5045595,92,0.36276084184646606
1637920145.3208735,93,0.3666634261608124
1637920163.0818667,94,0.3556191921234131
1637920180.7491114,95,0.3568979799747467
1637920198.4942873,96,0.3556724786758423
1637920216.2843788,97,0.35494470596313477
1637920234.0365064,98,0.35030943155288696
1637920251.6831691,99,0.3519083559513092
1637920269.446891,100,0.3506240248680115
1637920287.3265588,101,0.3473007082939148
1637920305.1191611,102,0.3441378176212311
1637920322.8234334,103,0.3392895460128784
1637920340.6241875,104,0.3382994532585144
1637920358.3631423,105,0.3329415023326874
1637920376.2197428,106,0.3340238332748413
1637920394.7786498,107,0.3293460011482239
1637920412.7643726,108,0.33181890845298767
1637920430.598713,109,0.32730862498283386
1637920448.6726038,110,0.3213037848472595
1637920466.799916,111,0.321730375289917
1637920484.6258225,112,0.3231324255466461
1637920502.4272287,113,0.3174145221710205
1637920520.1576846,114,0.3164142668247223
1637920537.876181,115,0.3182605803012848
1637920555.666112,116,0.3072667121887207
1637920573.5925543,117,0.3055538833141327
1637920591.384703,118,0.3086552023887634
1637920609.3732708,119,0.30548790097236633
1637920627.410435,120,0.30031028389930725
1637920645.2655222,121,0.292804092168808
1637920663.2073088,122,0.29776060581207275
1637920680.9641688,123,0.2909565269947052
1637920698.9588058,124,0.2908886969089508
1637920716.7502773,125,0.2894178330898285
1637920734.5034347,126,0.28115758299827576
1637920752.2167864,127,0.27950990200042725
1637920770.2255547,128,0.2811456620693207
1637920788.0059097,129,0.27540385723114014
1637920805.8236718,130,0.2742045223712921
1637920823.6795487,131,0.2730519473552704
1637920841.4517212,132,0.26820462942123413
1637920859.2167218,133,0.2647785246372223
1637920877.1059387,134,0.2675994038581848
1637920894.7517068,135,0.2624252736568451
1637920912.5404236,136,0.2584588825702667
1637920930.3473766,137,0.25856056809425354
1637920948.209286,138,0.2538091838359833
1637920965.9239182,139,0.24602577090263367
1637920983.8269331,140,0.2491462081670761
1637921001.6286438,141,0.2447807490825653
1637921019.4800546,142,0.2419571876525879
1637921037.216359,143,0.23566146194934845
1637921054.9398036,144,0.23548497259616852
1637921072.7335818,145,0.23471671342849731
1637921090.591493,146,0.2334539145231247
1637921108.5357895,147,0.23312559723854065
