Wall time,Step,Value
1638011294.787009,1,1.9097838401794434
1638011313.7069986,2,1.5756752490997314
1638011332.528037,3,1.4449161291122437
1638011350.7171106,4,1.1914502382278442
1638011369.5262668,5,1.0814900398254395
1638011388.2581735,6,0.9386647939682007
1638011406.851659,7,0.9015569686889648
1638011425.4588182,8,0.8058651685714722
1638011444.0437815,9,0.7861900925636292
1638011462.662166,10,0.7629939913749695
1638011481.3445857,11,0.6973704099655151
1638011499.8916469,12,0.635408878326416
1638011518.2854016,13,0.6964280009269714
1638011536.7130563,14,0.6417214870452881
1638011555.318087,15,0.5308259129524231
1638011574.0081143,16,0.6321635246276855
1638011592.4348817,17,0.558624804019928
1638011611.0222023,18,0.5266104936599731
1638011629.5070732,19,0.5210522413253784
1638011647.9627504,20,0.5124421715736389
1638011666.4817014,21,0.5040964484214783
1638011684.7932105,22,0.4969048500061035
1638011702.936085,23,0.48012039065361023
1638011721.559326,24,0.3803439736366272
1638011740.0190663,25,0.47973522543907166
1638011758.3516784,26,0.4329153001308441
1638011776.6628938,27,0.3711755573749542
1638011795.0207677,28,0.3501465618610382
1638011813.5579023,29,0.3279130160808563
1638011831.8905854,30,0.38767561316490173
1638011850.2697952,31,0.44891244173049927
1638011868.7291632,32,0.3663092255592346
1638011887.2877746,33,0.43568652868270874
1638011905.6884534,34,0.2989090383052826
1638011924.238649,35,0.3167073428630829
1638011942.6395144,36,0.29492437839508057
1638011961.3150904,37,0.31837430596351624
1638011979.9494052,38,0.38348084688186646
1638011998.5270789,39,0.3817305862903595
1638012016.7575226,40,0.23440176248550415
1638012035.2440963,41,0.2977973520755768
1638012053.6438763,42,0.34148043394088745
1638012072.0116277,43,0.3191867470741272
1638012090.3005352,44,0.29722562432289124
1638012108.574991,45,0.24608168005943298
1638012126.9863276,46,0.36264461278915405
1638012145.1837409,47,0.20345385372638702
1638012163.5157633,48,0.257124662399292
1638012181.6440964,49,0.3298087418079376
1638012200.0106413,50,0.3284732699394226
1638012218.1426804,51,0.34015223383903503
1638012236.2266254,52,0.31077730655670166
1638012254.41874,53,0.3182355463504791
1638012272.7066777,54,0.2234204113483429
1638012290.9812346,55,0.2889366149902344
1638012309.174133,56,0.15903083980083466
1638012327.4485962,57,0.2375829964876175
1638012345.7293315,58,0.2501045763492584
1638012363.8171387,59,0.34535911679267883
1638012381.9279237,60,0.20898933708667755
1638012399.9666128,61,0.3384418189525604
1638012417.9651136,62,0.32866552472114563
1638012436.186398,63,0.2177305966615677
1638012454.6393268,64,0.27176880836486816
1638012472.598821,65,0.3436700701713562
1638012490.839719,66,0.1877494603395462
1638012509.0976295,67,0.3270965814590454
1638012527.276166,68,0.188395693898201
1638012545.4414701,69,0.18762540817260742
1638012563.6796181,70,0.24729423224925995
1638012581.8629012,71,0.3720060884952545
1638012600.0459824,72,0.15444257855415344
1638012618.5204186,73,0.1719735860824585
1638012636.8606253,74,0.2850402593612671
1638012655.0391521,75,0.1631881445646286
1638012673.0522532,76,0.19341221451759338
1638012691.1500053,77,0.2458922266960144
1638012709.5531101,78,0.2216920703649521
1638012727.7190478,79,0.20005548000335693
1638012746.0366573,80,0.19417113065719604
1638012764.183232,81,0.21841132640838623
1638012782.3354082,82,0.09894049167633057
1638012800.6875482,83,0.3035164177417755
1638012818.9595573,84,0.14526492357254028
1638012837.2884536,85,0.34698399901390076
1638012855.4330227,86,0.19491539895534515
1638012873.4622626,87,0.24210365116596222
1638012891.7509665,88,0.3340279161930084
1638012909.9102995,89,0.1026896983385086
1638012928.1710596,90,0.2603733241558075
1638012946.281894,91,0.2479604333639145
1638012964.4534545,92,0.23697571456432343
1638012982.6468937,93,0.3404557406902313
1638013000.8102286,94,0.30360665917396545
1638013018.8424923,95,0.1702645719051361
1638013037.0907745,96,0.22719933092594147
1638013055.2018373,97,0.2117781639099121
1638013073.4549875,98,0.1467686891555786
1638013091.6871552,99,0.2256678342819214
1638013109.7854035,100,0.15755347907543182
1638013128.034461,101,0.2868853509426117
1638013146.1464276,102,0.33509770035743713
1638013164.2957633,103,0.19472792744636536
1638013182.4207695,104,0.11569042503833771
1638013200.7508776,105,0.3600935637950897
1638013219.188268,106,0.20264503359794617
