Wall time,Step,Value
1637872314.3003993,1,2.4524269104003906
1637872332.4279919,2,2.4585585594177246
1637872350.78899,3,2.482898473739624
1637872369.726563,4,2.4406235218048096
1637872388.7932322,5,2.4940178394317627
1637872407.5632362,6,2.486660957336426
1637872426.4598172,7,2.516071319580078
1637872445.3358521,8,2.555605173110962
1637872463.8788211,9,2.702320098876953
1637872482.4499338,10,2.6526501178741455
1637872501.5510838,11,2.5635573863983154
1637872520.0529625,12,2.6286978721618652
1637872538.7261271,13,2.6455307006835938
1637872557.3491647,14,2.599278450012207
1637872575.9083948,15,2.590477228164673
1637872594.9667354,16,2.7192435264587402
1637872613.6979313,17,2.5379445552825928
1637872632.4439135,18,2.7642972469329834
1637872651.081599,19,2.672602415084839
1637872669.8164861,20,2.7323193550109863
1637872688.5943997,21,2.6644434928894043
1637872707.3121474,22,2.7527518272399902
1637872725.9258103,23,2.68359375
1637872744.3845797,24,2.682482957839966
1637872763.2053356,25,2.749260902404785
1637872782.0223386,26,2.743089437484741
1637872800.6943285,27,2.869387626647949
1637872819.593928,28,2.713491439819336
1637872838.2406845,29,2.695690870285034
1637872857.0281272,30,2.7473349571228027
1637872875.7557862,31,2.8142309188842773
1637872894.3777976,32,2.718031644821167
1637872913.4891727,33,2.8716607093811035
1637872932.3576574,34,2.7901086807250977
1637872951.0516436,35,2.7137057781219482
1637872969.9195528,36,2.727613925933838
1637872988.6219585,37,2.7820417881011963
1637873006.9987292,38,2.8872523307800293
1637873025.4269311,39,2.7439229488372803
1637873043.5408647,40,2.8031396865844727
1637873061.9666646,41,2.833509683609009
1637873080.2115471,42,2.8439722061157227
1637873098.5358453,43,2.6831257343292236
1637873116.7336125,44,2.7659778594970703
1637873134.7638388,45,2.828868865966797
1637873153.002866,46,2.8392677307128906
1637873171.4211707,47,2.8192474842071533
1637873189.432772,48,2.814913272857666
1637873207.56764,49,2.7234716415405273
1637873225.7903395,50,2.807727098464966
1637873244.1200647,51,2.7532217502593994
1637873262.3119318,52,2.829922914505005
1637873280.3047225,53,2.7600152492523193
1637873298.4208536,54,2.850661039352417
1637873316.487855,55,2.8506100177764893
1637873334.7959778,56,2.8046321868896484
1637873352.8508887,57,2.9145569801330566
1637873371.004203,58,2.8826987743377686
1637873389.2302003,59,2.837585926055908
1637873407.5076678,60,2.7416813373565674
1637873425.8799284,61,2.7634406089782715
1637873444.1743429,62,2.7419166564941406
1637873462.2242055,63,2.862903594970703
1637873480.43311,64,2.9214797019958496
1637873498.6987636,65,2.879153251647949
1637873516.8259153,66,2.926788806915283
1637873534.7866757,67,2.85375714302063
1637873553.140696,68,2.7962775230407715
1637873571.5320578,69,2.785590648651123
1637873590.0132694,70,2.7266132831573486
1637873608.2734787,71,2.83123517036438
1637873626.2957296,72,2.8384106159210205
1637873644.495618,73,2.7864670753479004
1637873662.694679,74,2.8640785217285156
1637873681.0070026,75,2.8855819702148438
1637873699.1242816,76,2.9463257789611816
1637873717.2462044,77,2.832226037979126
1637873735.7913487,78,2.908752918243408
1637873754.0138073,79,2.8093011379241943
1637873772.0237596,80,2.7959377765655518
1637873790.272263,81,2.8106727600097656
1637873808.6221044,82,2.8353934288024902
1637873826.8427615,83,2.8560073375701904
1637873844.9918208,84,2.7802815437316895
1637873863.3646107,85,2.823848247528076
1637873881.721392,86,2.8244142532348633
1637873899.9459984,87,2.790234088897705
1637873918.3251617,88,2.883852005004883
1637873936.573047,89,2.8637948036193848
1637873954.7028599,90,2.867032051086426
1637873972.9980283,91,2.8658487796783447
1637873991.201318,92,2.845263957977295
1637874009.3313062,93,2.782010316848755
1637874027.4081218,94,2.9627294540405273
1637874045.7854888,95,2.9024710655212402
1637874064.0475626,96,2.9300079345703125
1637874082.120044,97,2.8908514976501465
1637874100.3672009,98,2.8602194786071777
1637874118.3949058,99,2.8485214710235596
1637874136.6226556,100,2.9915404319763184
1637874155.0540667,101,2.9658737182617188
1637874173.340846,102,2.846318244934082
1637874191.8589022,103,2.8778371810913086
1637874210.3042936,104,2.8601574897766113
1637874228.9352546,105,2.8966052532196045
1637874247.158274,106,2.7402145862579346
1637874265.2039373,107,2.92399001121521
1637874284.0667093,108,2.803269863128662
1637874302.841977,109,2.976635217666626
1637874321.32549,110,2.831254482269287
1637874339.9820182,111,2.8688249588012695
1637874358.626054,112,2.8639626502990723
1637874377.5715518,113,2.953263521194458
1637874396.1560533,114,2.9285545349121094
1637874414.8447473,115,2.954176187515259
1637874433.725327,116,2.8196589946746826
1637874452.6597106,117,2.8472583293914795
1637874471.5345201,118,2.8325397968292236
1637874490.2051115,119,2.8890016078948975
1637874508.5435915,120,2.7601962089538574
1637874527.3835897,121,2.864659309387207
1637874546.1550245,122,2.787710666656494
1637874565.025088,123,2.893782377243042
1637874583.6515374,124,2.785789728164673
1637874602.1884084,125,2.870781183242798
1637874620.903345,126,2.8432469367980957
1637874639.5093117,127,2.8218960762023926
1637874657.9540565,128,2.9189352989196777
1637874676.2698236,129,2.8311915397644043
1637874694.3692155,130,2.967884063720703
1637874712.676947,131,2.6862995624542236
1637874730.833558,132,2.801020383834839
1637874748.853658,133,2.931640386581421
1637874767.1440606,134,2.8341495990753174
1637874785.388341,135,2.886122465133667
1637874803.3267827,136,2.892376661300659
1637874821.1836936,137,2.8837947845458984
1637874839.143767,138,2.7956607341766357
1637874856.9400551,139,2.7649452686309814
1637874874.6513293,140,2.8951730728149414
1637874892.542376,141,2.907146692276001
1637874910.2725928,142,2.9295167922973633
1637874928.0186946,143,2.9007785320281982
1637874945.9639053,144,2.93818998336792
1637874963.7170115,145,2.8600237369537354
1637874981.3800886,146,2.826930284500122
1637874999.33776,147,2.9078500270843506
1637875017.1746187,148,2.9171853065490723
1637875035.069273,149,2.7915666103363037
1637875052.9530735,150,2.8967456817626953
1637875070.7400613,151,2.834181785583496
1637875088.6480396,152,2.8108136653900146
1637875106.8133008,153,2.9078736305236816
1637875124.8289638,154,2.8270695209503174
1637875142.575246,155,3.005221366882324
1637875160.4100335,156,2.930415391921997
1637875178.1302311,157,3.0040040016174316
1637875195.989357,158,2.8469185829162598
1637875213.6844852,159,2.9560458660125732
1637875231.4178727,160,2.8952693939208984
1637875249.2644565,161,2.8511102199554443
1637875267.3378284,162,2.8350141048431396
1637875285.187099,163,2.9650824069976807
1637875302.8189564,164,2.832838535308838
1637875320.873137,165,2.8713109493255615
1637875338.467669,166,2.83382248878479
1637875356.2975965,167,2.8892810344696045
1637875374.57728,168,2.842665433883667
1637875392.4588969,169,2.930659532546997
1637875410.6224225,170,2.928082227706909
1637875428.373582,171,2.917909860610962
1637875446.1060283,172,2.948955774307251
1637875463.654613,173,2.984375238418579
1637875481.3166883,174,2.9345169067382812
1637875498.9466145,175,2.8383235931396484
1637875516.7647676,176,2.907634735107422
1637875535.1057844,177,2.8488781452178955
1637875553.3252957,178,2.9824788570404053
1637875571.5504599,179,2.809332847595215
1637875589.0471518,180,2.8620963096618652
1637875606.8577912,181,2.8888633251190186
1637875624.3871648,182,2.8552041053771973
1637875642.0930424,183,2.8693761825561523
1637875660.07103,184,2.8130295276641846
1637875677.8647525,185,2.8602113723754883
1637875696.084199,186,2.9473538398742676
1637875713.8015935,187,2.961320638656616
1637875731.5594187,188,2.910210132598877
1637875749.597777,189,2.9483120441436768
1637875767.2637873,190,2.835451126098633
1637875785.0134165,191,2.860884189605713
1637875803.0075884,192,2.9947571754455566
1637875820.9401836,193,2.930976390838623
1637875838.6404457,194,2.949333906173706
1637875856.6161115,195,2.9067533016204834
1637875874.5039773,196,2.8802707195281982
1637875892.6173124,197,2.8394551277160645
1637875910.2703922,198,2.94539213180542
1637875928.274468,199,2.8027679920196533
1637875946.3788557,200,2.964510679244995
1637875964.260458,201,2.8560431003570557
1637875981.9973743,202,3.0333189964294434
1637875999.9731584,203,2.8833510875701904
1637876018.0556068,204,2.874671697616577
