Wall time,Step,Value
1637957697.6628528,1,1.880456805229187
1637957716.218318,2,1.4308675527572632
1637957734.659025,3,1.1776591539382935
1637957753.5255876,4,0.9862620830535889
1637957772.3817887,5,0.8303208351135254
1637957790.8813899,6,0.7215508222579956
1637957809.3333876,7,0.6452468633651733
1637957827.7282803,8,0.5808230638504028
1637957846.1903892,9,0.5279541015625
1637957864.7030003,10,0.4810451567173004
1637957883.2781682,11,0.4360122084617615
1637957901.6483088,12,0.3995457887649536
1637957920.089894,13,0.3711707293987274
1637957938.8340442,14,0.3433327376842499
1637957958.3462222,15,0.320196270942688
1637957977.6168337,16,0.3020959198474884
1637957997.083966,17,0.29219403862953186
1637958016.3328607,18,0.2739817798137665
1637958035.6419299,19,0.2661164104938507
1637958054.827877,20,0.25243425369262695
1637958074.0101814,21,0.24317242205142975
1637958093.3105123,22,0.23696479201316833
1637958112.412493,23,0.2341080605983734
1637958131.6624348,24,0.22410741448402405
1637958150.698053,25,0.2175866663455963
1637958169.7054706,26,0.21307969093322754
1637958188.5137045,27,0.2093038409948349
1637958206.7088923,28,0.20561926066875458
1637958224.8744352,29,0.19894008338451385
1637958243.1645515,30,0.19684644043445587
1637958261.5240922,31,0.19221962988376617
1637958279.9085276,32,0.19071821868419647
1637958298.2926872,33,0.18861150741577148
1637958316.6969965,34,0.18217547237873077
1637958335.0070782,35,0.18188950419425964
1637958353.4379807,36,0.17737603187561035
1637958371.7140536,37,0.17566627264022827
1637958390.2117774,38,0.17516747117042542
1637958408.7852166,39,0.17033705115318298
1637958427.238688,40,0.16720540821552277
1637958445.7556164,41,0.16593338549137115
1637958464.4809108,42,0.16494087874889374
1637958482.8571732,43,0.1597115397453308
1637958501.1741898,44,0.15918396413326263
1637958519.8981764,45,0.15755726397037506
1637958538.2490869,46,0.15545348823070526
1637958556.6430829,47,0.15232621133327484
1637958575.1274083,48,0.15317821502685547
1637958593.5731244,49,0.152622252702713
1637958611.936089,50,0.15267862379550934
1637958630.3219652,51,0.1493992656469345
1637958648.4812436,52,0.14723388850688934
1637958666.7564414,53,0.14686936140060425
1637958685.1239579,54,0.14296609163284302
1637958703.3880072,55,0.1430439054965973
1637958721.7948136,56,0.14133936166763306
1637958740.4762573,57,0.1393914371728897
1637958758.7310066,58,0.13951733708381653
1637958776.9932406,59,0.1386449933052063
1637958795.3373435,60,0.13653551042079926
1637958813.6010976,61,0.13549965620040894
1637958831.9363947,62,0.13353672623634338
1637958850.2036073,63,0.1337192952632904
1637958868.3276198,64,0.13478915393352509
1637958886.6567237,65,0.13048212230205536
1637958905.0120175,66,0.12986230850219727
1637958923.299859,67,0.12989144027233124
1637958941.6770256,68,0.12805035710334778
1637958960.1357276,69,0.1259898692369461
1637958978.5282018,70,0.12702594697475433
1637958996.741667,71,0.12201270461082458
1637959015.2091684,72,0.1212897077202797
1637959033.5717285,73,0.12099643796682358
1637959052.0438974,74,0.11966275423765182
1637959070.5331562,75,0.11940894275903702
1637959088.9192824,76,0.12005528807640076
1637959107.5278406,77,0.1181478276848793
1637959125.9225843,78,0.11653154343366623
1637959144.2594771,79,0.11597095429897308
1637959162.8491604,80,0.11514513194561005
1637959181.1815963,81,0.11240599304437637
1637959199.4158387,82,0.11434382200241089
1637959217.8006446,83,0.110598124563694
1637959235.9615073,84,0.11197665333747864
1637959254.0343268,85,0.11027706414461136
1637959272.5042398,86,0.10835099965333939
1637959290.777241,87,0.1069340780377388
1637959309.1520717,88,0.10869553685188293
1637959327.514358,89,0.10763628035783768
1637959345.6067896,90,0.10395395755767822
1637959363.8933337,91,0.10627130419015884
1637959382.438846,92,0.10232935845851898
1637959400.8967025,93,0.10359644144773483
1637959419.1715524,94,0.10023539513349533
1637959437.478824,95,0.09936925023794174
1637959455.7231886,96,0.09742363542318344
1637959473.9529126,97,0.10079739987850189
1637959492.2837315,98,0.09789803624153137
1637959510.5357616,99,0.09589570760726929
1637959528.761455,100,0.09588556736707687
1637959547.0862381,101,0.09526363015174866
1637959565.5342255,102,0.09330286085605621
1637959583.9571047,103,0.09405432641506195
1637959602.1212795,104,0.09434815496206284
1637959620.550637,105,0.09123140573501587
1637959639.0574453,106,0.08983203023672104
1637959657.4943492,107,0.09099160879850388
1637959675.8461592,108,0.09225593507289886
1637959694.1902592,109,0.08791246265172958
1637959712.8409505,110,0.08859129995107651
1637959731.4382024,111,0.09038019925355911
1637959749.99313,112,0.08658506721258163
1637959768.500268,113,0.08441033214330673
1637959786.9522521,114,0.08483229577541351
1637959805.437857,115,0.08715454488992691
1637959824.4279122,116,0.08365996927022934
1637959843.0563128,117,0.08246218413114548
1637959861.6168468,118,0.08191952854394913
1637959880.2694142,119,0.08083654195070267
1637959898.7709906,120,0.0791083425283432
1637959917.242784,121,0.07581841945648193
1637959936.1038635,122,0.07904087007045746
1637959954.779909,123,0.0790645107626915
1637959973.3321066,124,0.07891431450843811
1637959991.8887112,125,0.07904739677906036
1637960010.2637243,126,0.07630223035812378
1637960028.832463,127,0.07292730361223221
1637960047.3305,128,0.07305676490068436
1637960065.7515562,129,0.07329235225915909
1637960084.3345656,130,0.07244289666414261
1637960102.6921754,131,0.07253692299127579
1637960121.0986564,132,0.069822296500206
1637960139.6882827,133,0.07093220949172974
1637960158.070392,134,0.0678316205739975
1637960176.5101645,135,0.0723893865942955
1637960195.0278084,136,0.06836496293544769
1637960213.4649837,137,0.07024833559989929
1637960231.9357986,138,0.06748045980930328
1637960250.3841531,139,0.06556619703769684
1637960268.6935892,140,0.06584177166223526
1637960287.258581,141,0.06321986764669418
1637960305.9206688,142,0.06725932657718658
1637960324.470034,143,0.06550540775060654
1637960342.8900065,144,0.06307068467140198
1637960361.551103,145,0.06398644298315048
1637960379.9171941,146,0.061219897121191025
1637960398.216795,147,0.06375752389431
1637960416.6789715,148,0.06280295550823212
1637960435.055695,149,0.05857332795858383
1637960453.5341814,150,0.06046084687113762
1637960471.8796642,151,0.06144275143742561
1637960490.125323,152,0.05873005464673042
1637960508.6702387,153,0.056552495807409286
1637960527.162588,154,0.057005155831575394
1637960545.436605,155,0.05777142941951752
1637960563.896251,156,0.05753875896334648
1637960582.5132794,157,0.05483318865299225
1637960600.9684284,158,0.05599895864725113
1637960619.5142357,159,0.05597105994820595
1637960637.9149802,160,0.05396341159939766
1637960656.3936756,161,0.053342629224061966
1637960674.7696724,162,0.053211554884910583
1637960693.3506317,163,0.05561666935682297
1637960711.6956155,164,0.05487648770213127
1637960730.2225072,165,0.05399177968502045
1637960748.524182,166,0.05202717334032059
1637960766.96802,167,0.05157672241330147
1637960785.6907606,168,0.05434601753950119
1637960804.1660779,169,0.05052457004785538
1637960822.484594,170,0.051896966993808746
1637960840.927941,171,0.04865294322371483
1637960859.4238265,172,0.05000592768192291
1637960877.6991026,173,0.04836401343345642
1637960896.8623476,174,0.04942919313907623
1637960916.2016149,175,0.04698067903518677
1637960935.2946672,176,0.04897976666688919
1637960954.5551884,177,0.046893030405044556
1637960973.5925708,178,0.04606333747506142
1637960992.7670362,179,0.0490427128970623
1637961011.8486629,180,0.04861721768975258
1637961030.9705997,181,0.04711500555276871
1637961050.085487,182,0.045846667140722275
1637961069.005151,183,0.04400453343987465
1637961088.2266662,184,0.04717434197664261
1637961107.440042,185,0.04340382292866707
1637961126.7698832,186,0.0479806549847126
1637961145.1792443,187,0.04299270361661911
1637961163.5357766,188,0.04298844188451767
1637961181.9461339,189,0.04928553104400635
1637961200.3977914,190,0.043776340782642365
1637961218.724861,191,0.04394008219242096
1637961237.0528343,192,0.044158753007650375
1637961255.6202023,193,0.041567765176296234
1637961274.023554,194,0.04211015999317169
1637961292.214001,195,0.04290659353137016
1637961310.5030239,196,0.041315238922834396
1637961328.8131697,197,0.038274362683296204
1637961347.0952418,198,0.04104141145944595
1637961365.4595768,199,0.03999701142311096
1637961383.7743168,200,0.041539132595062256
1637961402.1303527,201,0.04180600121617317
1637961420.5255659,202,0.04288553446531296
1637961438.611615,203,0.04195147380232811
1637961456.9478154,204,0.0421268604695797
1637961475.2709074,205,0.040246956050395966
1637961493.7781026,206,0.03730923682451248
1637961512.1619496,207,0.0384770967066288
1637961530.5765932,208,0.03651292994618416
1637961548.8144376,209,0.040156152099370956
1637961567.052217,210,0.038613591343164444
1637961585.45485,211,0.037557922303676605
1637961603.74405,212,0.04035220667719841
1637961622.3651183,213,0.038823679089546204
1637961640.5175729,214,0.036734726279973984
1637961659.053896,215,0.03840385749936104
1637961677.5078783,216,0.03682105243206024
1637961695.8324623,217,0.038795311003923416
1637961713.9648926,218,0.03664549067616463
1637961732.325179,219,0.038896359503269196
1637961750.58989,220,0.036960896104574203
1637961768.807362,221,0.03341573849320412
1637961787.1518893,222,0.03710859268903732
1637961805.3089037,223,0.03808598220348358
1637961823.604542,224,0.03325656056404114
1637961841.9911501,225,0.034957803785800934
1637961860.3522615,226,0.0388832688331604
1637961878.597877,227,0.03665030747652054
1637961897.1113305,228,0.036704156547784805
1637961915.4842381,229,0.03429102152585983
1637961933.8178356,230,0.03499917313456535
1637961952.082427,231,0.035198986530303955
1637961970.519737,232,0.032279640436172485
1637961989.0989325,233,0.030834700912237167
1637962007.5914385,234,0.033947888761758804
1637962025.9467087,235,0.03079230897128582
1637962044.26027,236,0.03596816584467888
1637962062.7283325,237,0.036931607872247696
1637962081.2924707,238,0.034084949642419815
1637962099.72377,239,0.037367288023233414
1637962118.0446687,240,0.033024560660123825
1637962136.29627,241,0.03181898593902588
1637962154.851385,242,0.030820995569229126
1637962173.231142,243,0.032434653490781784
1637962191.9072907,244,0.03459523618221283
1637962210.4764392,245,0.03330706059932709
1637962228.7603033,246,0.03358082473278046
1637962247.2922254,247,0.03056645393371582
1637962265.7185137,248,0.02939029596745968
1637962284.3477075,249,0.03443213924765587
1637962302.991141,250,0.03305571898818016
1637962321.3806925,251,0.03220406174659729
1637962339.710435,252,0.030847417190670967
1637962358.1923254,253,0.03171404078602791
1637962376.6040072,254,0.03162806108593941
1637962395.0714011,255,0.03006424754858017
1637962413.4718585,256,0.030293121933937073
1637962431.8575325,257,0.02980312891304493
1637962450.3288279,258,0.029529057443141937
1637962468.6380525,259,0.0314665362238884
1637962487.1407,260,0.028811568394303322
1637962505.6421537,261,0.02996077947318554
1637962524.2969031,262,0.03176901116967201
1637962542.6382287,263,0.031387537717819214
1637962560.934814,264,0.029843181371688843
1637962579.5742896,265,0.02850101888179779
1637962598.2483063,266,0.027480298653244972
1637962616.6155791,267,0.03037530742585659
1637962635.0238893,268,0.028442202135920525
1637962653.374353,269,0.029286380857229233
1637962671.7803233,270,0.02875623293220997
1637962690.2574651,271,0.02915731444954872
1637962708.6725867,272,0.030071502551436424
1637962726.991344,273,0.027787715196609497
1637962745.5637012,274,0.02614006958901882
