Wall time,Step,Value
1637872245.465717,1,2.1059179306030273
1637872263.7389588,2,1.896966576576233
1637872281.917932,3,1.80702543258667
1637872300.2307713,4,1.7298527956008911
1637872318.6609304,5,1.6591829061508179
1637872336.7343512,6,1.5965546369552612
1637872355.2890856,7,1.5436238050460815
1637872373.336021,8,1.4959290027618408
1637872391.5195632,9,1.4551647901535034
1637872409.7469923,10,1.415187954902649
1637872428.0000749,11,1.382765293121338
1637872446.1590967,12,1.350374460220337
1637872464.3250966,13,1.320533037185669
1637872482.3874924,14,1.2950397729873657
1637872500.5045152,15,1.2711360454559326
1637872518.676321,16,1.2495777606964111
1637872536.8995066,17,1.2261106967926025
1637872555.1347246,18,1.2035027742385864
1637872573.2600534,19,1.1874666213989258
1637872591.418972,20,1.1654112339019775
1637872609.5219955,21,1.1545416116714478
1637872627.897387,22,1.1336678266525269
1637872646.201866,23,1.1197057962417603
1637872664.5320313,24,1.1001964807510376
1637872682.6844883,25,1.0865168571472168
1637872700.9058585,26,1.0730817317962646
1637872719.0840783,27,1.0530248880386353
1637872737.2693927,28,1.0454460382461548
1637872755.5366397,29,1.0355806350708008
1637872773.6706123,30,1.0222034454345703
1637872791.886546,31,1.0084567070007324
1637872809.9940171,32,0.9911929965019226
1637872828.117892,33,0.9857628345489502
1637872846.3137743,34,0.9752728939056396
1637872864.72469,35,0.9624483585357666
1637872883.0997515,36,0.9548028111457825
1637872901.316992,37,0.946487307548523
1637872919.4508066,38,0.9367089867591858
1637872937.6367142,39,0.9298801422119141
1637872955.8715563,40,0.9209603667259216
1637872974.1387582,41,0.9124125242233276
1637872992.1772525,42,0.9052653312683105
1637873010.4246833,43,0.8948730826377869
1637873028.5507946,44,0.8909120559692383
1637873046.696487,45,0.8868725895881653
1637873064.9255948,46,0.8695680499076843
1637873083.15289,47,0.8698404431343079
1637873101.3602304,48,0.8612436056137085
1637873119.4932845,49,0.8559960126876831
1637873137.755526,50,0.8463761806488037
1637873155.8818936,51,0.8395264148712158
1637873174.0755699,52,0.8378134965896606
1637873192.2776732,53,0.8277283310890198
1637873210.5379848,54,0.8237963914871216
1637873228.9038916,55,0.8196993470191956
1637873247.2654445,56,0.8150442838668823
1637873265.7511232,57,0.8038620948791504
1637873284.1324089,58,0.7973995804786682
1637873302.1553366,59,0.7884902358055115
1637873320.2515445,60,0.7894404530525208
1637873338.4746947,61,0.7864024639129639
1637873356.5516098,62,0.7796553373336792
1637873374.8398237,63,0.7770923376083374
1637873392.9296992,64,0.7701382040977478
1637873411.202401,65,0.764190673828125
1637873429.2513204,66,0.7570846080780029
1637873447.542265,67,0.7554423213005066
1637873465.6333609,68,0.7440828084945679
1637873483.6508262,69,0.7454610466957092
1637873501.9892309,70,0.7385678887367249
1637873520.4538004,71,0.7344321012496948
1637873538.786145,72,0.7266713976860046
1637873556.9691367,73,0.7206382751464844
1637873575.1591449,74,0.7199177145957947
1637873593.1488197,75,0.7122021317481995
1637873611.5090482,76,0.7106091976165771
1637873629.5657513,77,0.703389585018158
